#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -2.02     0.04343        2.15     0.00955    0.000955
      0.5563      -1.942     0.04343         3.6     0.01144    0.001144
      0.6532      -2.097     0.04343         4.5    0.008004   0.0008004
      0.7634      -2.113     0.04343         5.8    0.007717   0.0007717
      0.8976      -2.205     0.04343         7.9    0.006236   0.0006236
       1.204      -1.466     0.09185          16     0.03418    0.007229
        1.38      -1.503      0.1087          24     0.03139    0.007857
           2     0.03292      0.1324         100       1.079      0.3289
       2.204      0.4218      0.1187         160       2.641      0.7217
       2.398      0.6984      0.1426         250       4.994        1.64
       2.544      0.7026      0.1504         350       5.042       1.746
