#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.196     0.04343        2.15     0.06368    0.006368
      0.5563       -1.51     0.04343         3.6     0.03093    0.003093
      0.6532       -1.56     0.04343         4.5     0.02752    0.002752
      0.7634      -1.738     0.04343         5.8     0.01828    0.001828
      0.8976       -1.33     0.04343         7.9      0.0468     0.00468
        1.38     -0.9073     0.04343          24      0.1238     0.01238
           2       0.549     0.06334         100        3.54      0.5163
       2.204      0.6037      0.1255         160       4.015        1.16
       2.398      0.7593      0.1797         250       5.745       2.377
       5.301      -2.124      0.1601       2e+05    0.007517    0.002771
