#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.372     0.04343        2.15     0.04246    0.004246
      0.5563      -1.261     0.04343         3.6     0.05488    0.005488
      0.6532      -1.445     0.04343         4.5     0.03586    0.003586
      0.7634      -1.521     0.04343         5.8     0.03016    0.003016
      0.8976      -1.586     0.04343         7.9     0.02594    0.002594
       1.204      -1.626     0.09881          16     0.02366    0.005383
        1.38      -1.311     0.06219          24     0.04888       0.007
           2    -0.02496      0.1491         100      0.9441      0.3241
       2.204      0.3631      0.1457         160       2.307      0.7739
       2.398      0.8319     0.08427         250        6.79       1.318
       2.544      0.8075      0.1871         350        6.42       2.766
