#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.036     0.04343        2.15    0.009204   0.0009204
      0.5563      -1.727     0.04343         3.6     0.01877    0.001877
      0.6532      -1.725     0.04343         4.5     0.01885    0.001885
      0.7634      -1.827     0.04343         5.8     0.01488    0.001488
      0.8976      -1.837     0.04343         7.9     0.01456    0.001456
       1.204     -0.8422     0.04343          16      0.1438     0.01438
        1.38      -1.025     0.04343          24     0.09445    0.009445
           2     0.05584      0.1423         100       1.137      0.3726
       2.204      0.5273      0.1102         160       3.368      0.8545
       2.398      0.8317      0.1121         250       6.787       1.751
       2.544      0.8415      0.1778         350       6.943       2.842
