#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.088     0.04343        2.15     0.08166    0.008166
      0.5563     -0.9555     0.04343         3.6      0.1108     0.01108
      0.6532      -1.081     0.04343         4.5     0.08294    0.008294
      0.7634      -1.145     0.04343         5.8     0.07164    0.007164
      0.8976      -1.163     0.04343         7.9     0.06865    0.006865
       1.204     -0.1797     0.04343          16      0.6611     0.06611
        1.38     -0.0364     0.04343          24      0.9196     0.09196
           2       1.241     0.04343         100       17.43       1.743
       2.204       1.575     0.04343         160       37.57       3.757
       2.398       1.609     0.04343         250        40.6        4.06
       2.544       1.326     0.05512         350       21.17       2.686
       2.699       1.219     0.09964         500       16.54       3.796
       2.929      0.6713     0.09254         850       4.691      0.9996
       3.064      0.2848      0.1001        1160       1.927      0.4441
       5.301      -1.022     0.04343       2e+05       0.095      0.0095
