#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.572     0.04343        2.15     0.02679    0.002679
      0.5563      -1.395     0.04343         3.6     0.04026    0.004026
      0.6532      -1.434     0.04343         4.5     0.03683    0.003683
      0.7634      -1.597     0.04343         5.8      0.0253     0.00253
      0.8976      -1.605     0.04343         7.9     0.02482    0.002482
       1.204     -0.8345     0.04343          16      0.1464     0.01464
        1.38     -0.8742     0.04343          24      0.1336     0.01336
           2      0.4153     0.06326         100       2.602       0.379
       2.204      0.6592      0.1095         160       4.563        1.15
       5.301      -1.896      0.1046       2e+05     0.01271     0.00306
