#      _xxWS        ftot       firac        fagn        fsfr
#
     -0.7038     0.03542    3.34e-07   4.692e-13     0.03542
     -0.6938     0.02806   4.358e-07   4.692e-13     0.02805
     -0.6838     0.02069   5.765e-07   4.692e-13     0.02069
     -0.6738     0.01332   7.603e-07   4.692e-13     0.01332
     -0.6638     0.00596   1.004e-06   4.692e-13    0.005959
     -0.6538   1.329e-06   1.322e-06   4.692e-13   7.537e-09
     -0.6438    1.68e-06   1.672e-06   4.692e-13   7.677e-09
     -0.6338   2.113e-06   2.105e-06   4.692e-13    7.82e-09
     -0.6238   2.534e-06   2.526e-06   4.692e-13   7.965e-09
     -0.6138   3.082e-06   3.074e-06   4.692e-13   8.113e-09
     -0.6038   3.694e-06   3.686e-06   4.692e-13   8.264e-09
     -0.5938   4.429e-06   4.421e-06   4.692e-13   8.418e-09
     -0.5838   5.191e-06   5.182e-06   4.692e-13   8.574e-09
     -0.5738   6.278e-06   6.269e-06   4.692e-13   8.734e-09
     -0.5638   7.515e-06   7.506e-06   4.692e-13   8.896e-09
     -0.5538   8.882e-06   8.873e-06   4.692e-13   9.062e-09
     -0.5438   1.042e-05   1.041e-05   4.692e-13    9.23e-09
     -0.5338   1.206e-05   1.205e-05   4.692e-13   9.402e-09
     -0.5238   1.384e-05   1.383e-05   4.692e-13   9.577e-09
     -0.5138   1.581e-05   1.581e-05   4.692e-13   9.755e-09
     -0.5038   1.805e-05   1.804e-05   4.692e-13   9.936e-09
     -0.4938   2.074e-05   2.073e-05   4.692e-13   1.012e-08
     -0.4838   2.355e-05   2.354e-05   4.692e-13   1.031e-08
     -0.4738   2.681e-05    2.68e-05   4.692e-13    1.05e-08
     -0.4638   3.072e-05   3.071e-05   4.692e-13    1.07e-08
     -0.4538   3.553e-05   3.552e-05   4.692e-13   1.089e-08
     -0.4438    4.03e-05   4.029e-05   4.692e-13    1.11e-08
     -0.4338   4.571e-05    4.57e-05   4.692e-13    1.13e-08
     -0.4238   5.139e-05   5.138e-05   4.692e-13   1.151e-08
     -0.4138   5.747e-05   5.746e-05   4.692e-13   1.173e-08
     -0.4038   6.379e-05   6.378e-05   4.692e-13   1.195e-08
     -0.3938   7.069e-05   7.068e-05   4.692e-13   1.217e-08
     -0.3838   7.826e-05   7.824e-05   4.692e-13   1.239e-08
     -0.3738   8.634e-05   8.633e-05   4.692e-13   1.262e-08
     -0.3638   9.515e-05   9.513e-05   4.692e-13   1.286e-08
     -0.3538   0.0001048   0.0001048   4.692e-13    1.31e-08
     -0.3438    0.000115    0.000115   4.692e-13   1.334e-08
     -0.3338   0.0001252   0.0001252   4.692e-13   1.359e-08
     -0.3238   0.0001365   0.0001365   4.692e-13   1.384e-08
     -0.3138   0.0001487   0.0001487   4.692e-13    1.41e-08
     -0.3038   0.0001616   0.0001616   4.692e-13   1.436e-08
     -0.2938   0.0001753   0.0001753   4.692e-13   1.463e-08
     -0.2838   0.0001902   0.0001902   4.692e-13    1.49e-08
     -0.2738   0.0002073   0.0002072   4.692e-13   1.518e-08
     -0.2638   0.0002249   0.0002249   4.692e-13   1.546e-08
     -0.2538   0.0002437   0.0002437   4.692e-13   1.575e-08
     -0.2438   0.0002642   0.0002642   4.692e-13   1.604e-08
     -0.2338    0.000285    0.000285   4.692e-13   1.634e-08
     -0.2238   0.0003072   0.0003072   4.692e-13   1.664e-08
     -0.2138   0.0003301   0.0003301   4.692e-13   1.695e-08
     -0.2038    0.000356   0.0003559   4.692e-13   1.727e-08
     -0.1938   0.0003948   0.0003948   4.692e-13   1.759e-08
     -0.1838   0.0004294   0.0004293   4.692e-13   1.791e-08
     -0.1738   0.0004718   0.0004717   4.692e-13   1.825e-08
     -0.1638   0.0005294   0.0005294   4.692e-13   1.859e-08
     -0.1538    0.000594    0.000594   4.692e-13   1.893e-08
     -0.1438   0.0006627   0.0006626   4.692e-13   1.928e-08
     -0.1338   0.0007345   0.0007345   4.692e-13   1.964e-08
     -0.1238   0.0008165   0.0008165   4.692e-13   2.001e-08
     -0.1138   0.0009091    0.000909   4.692e-13   2.038e-08
     -0.1038    0.001007    0.001007   4.692e-13   2.076e-08
    -0.09384    0.001112    0.001112   4.692e-13   2.114e-08
    -0.08384    0.001223    0.001223   4.692e-13   2.154e-08
    -0.07384    0.001334    0.001334   4.692e-13   2.194e-08
    -0.06384    0.001425    0.001425   4.692e-13   2.235e-08
    -0.05384     0.00154     0.00154   4.692e-13   2.276e-08
    -0.04384     0.00165    0.001649   4.692e-13   2.319e-08
    -0.03384    0.001737    0.001737   4.692e-13   2.362e-08
    -0.02384    0.001824    0.001824   4.692e-13   2.406e-08
    -0.01384    0.001918    0.001918   4.692e-13    2.45e-08
   -0.003836    0.002016    0.002016   4.692e-13   2.496e-08
