#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.116     0.04343        2.15     0.07656    0.007656
      0.5563      -1.046     0.04343         3.6     0.08991    0.008991
      0.6532      -1.162     0.04343         4.5     0.06883    0.006883
      0.7634      -1.312     0.04343         5.8      0.0487     0.00487
      0.8976      -1.405     0.04343         7.9     0.03935    0.003935
       1.204     -0.8897     0.04343          16      0.1289     0.01289
        1.38     -0.7474     0.04343          24      0.1789     0.01789
           2      0.2263      0.1059         100       1.684      0.4105
       2.398       1.129      0.2093         250       13.45        6.48
       5.301      -2.205      0.1856       2e+05    0.006236    0.002665
