#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.628     0.04343        2.15     0.02355    0.002355
      0.5563      -1.517     0.04343         3.6     0.03038    0.003038
      0.6532      -1.452     0.04343         4.5     0.03528    0.003528
      0.7634      -1.369     0.04343         5.8     0.04277    0.004277
      0.8976       -1.45     0.04343         7.9     0.03549    0.003549
        1.38     -0.2966     0.04343          24      0.5051     0.05051
       2.204       1.105     0.04419         160       12.72       1.295
       2.398       1.334     0.04343         250       21.56       2.156
       2.544       1.131     0.08352         350       13.52         2.6
       5.301      -1.357     0.05823       2e+05       0.044      0.0059
