#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.208     0.04343        2.15     0.06194    0.006194
      0.5563      -1.097     0.04343         3.6     0.07992    0.007992
      0.6532      -1.243     0.04343         4.5     0.05709    0.005709
      0.7634      -1.231     0.04343         5.8     0.05876    0.005876
      0.8976       -1.31     0.04343         7.9     0.04895    0.004895
        1.38     -0.2723     0.04343          24      0.5342     0.05342
           2      0.9476     0.04343         100       8.864      0.8864
       2.204       1.213     0.04343         160       16.33       1.633
       2.398        1.24     0.08889         250       17.36       3.554
       5.301      -1.284     0.04343       2e+05       0.052      0.0052
