#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.764     0.04343        2.15     0.01722    0.001722
      0.5563       -1.61     0.04343         3.6     0.02452    0.002452
      0.6532      -1.644     0.04343         4.5     0.02269    0.002269
      0.7634      -1.714     0.04343         5.8     0.01932    0.001932
      0.8976      -1.621     0.04343         7.9     0.02394    0.002394
        1.38     -0.8094     0.04343          24      0.1551     0.01551
           2      0.1907      0.1223         100       1.551      0.4368
       2.204      0.6003      0.1212         160       3.984       1.112
       2.398      0.7434      0.1508         250       5.539       1.923
       2.544      0.9083      0.1243         350       8.097       2.317
       5.301      -1.956      0.1019       2e+05     0.01106    0.002594
