#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -3.32     0.04343        2.15   0.0004786   4.786e-05
      0.5563       -2.59     0.04343         3.6    0.002569   0.0002569
      0.6532      -2.355     0.04343         4.5    0.004419   0.0004419
      0.7634      -2.208     0.04343         5.8     0.00619    0.000619
      0.8976      -1.946     0.04343         7.9     0.01132    0.001132
        1.38      -1.331     0.04343          24     0.04665    0.004665
       2.204      0.5308      0.1035         160       3.395      0.8093
       2.398        1.13     0.04343         250       13.49       1.349
       2.544       1.204     0.04819         350       15.99       1.774
       2.699        1.16     0.06822         500       14.46       2.271
       2.929      0.6689      0.1224         850       4.666       1.315
       5.301      -1.572     0.05024       2e+05      0.0268      0.0031
