#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
       1.204      -1.627      -1.627          16      0.0103    0.006643
           2     -0.1059     -0.1059         100   1.792e-05      0.3918
       2.204      0.3961      0.3961         160      0.5139      0.9877
       2.398        10.3        10.3         250         -99       1e+10
       2.544        10.3        10.3         350         -99       1e+10
       2.699        10.3        10.3         500         -99       1e+10
       2.929        10.3        10.3         850         -99       1e+10
       3.064        10.3        10.3        1160         -99       1e+10
       5.301      -2.052      -2.052       2e+05    0.004002    0.002435
