#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.532     0.04343        2.15    0.002938   0.0002938
      0.5563      -2.159     0.04343         3.6    0.006928   0.0006928
      0.6532      -2.044     0.04343         4.5     0.00903    0.000903
      0.7634      -1.944     0.04343         5.8     0.01137    0.001137
      0.8976      -1.987     0.04343         7.9     0.01031    0.001031
       1.204      -1.599      0.1469          16     0.02516    0.008511
        1.38     -0.8401     0.04343          24      0.1445     0.01445
           2     -0.1717       0.185         100      0.6734      0.2869
       2.204      0.6613     0.06923         160       4.585      0.7308
       2.398       0.753     0.08221         250       5.662       1.072
       2.544      0.5935      0.1543         350       3.922       1.394
       2.929      0.5235        0.13         850       3.338       0.999
       5.301      -1.889     0.09049       2e+05     0.01291     0.00269
