#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.832     0.04343        2.15     0.01472    0.001472
      0.5563      -1.734     0.04343         3.6     0.01845    0.001845
      0.6532      -1.875     0.04343         4.5     0.01333    0.001333
      0.7634      -2.024     0.04343         5.8    0.009471   0.0009471
      0.8976      -1.993     0.04343         7.9     0.01017    0.001017
       1.204      -1.165     0.06728          16     0.06836     0.01059
        1.38     -0.9344     0.04343          24      0.1163     0.01163
           2      0.3073     0.07936         100       2.029      0.3708
       2.204      0.4095      0.1568         160       2.568      0.9269
       5.301      -2.067      0.1331       2e+05    0.008579     0.00263
