#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.352     0.04343        2.15     0.04446    0.004446
      0.5563      -1.382     0.04343         3.6     0.04153    0.004153
      0.6532      -1.546     0.04343         4.5     0.02846    0.002846
      0.7634      -1.451     0.04343         5.8     0.03542    0.003542
      0.8976      -1.589     0.04343         7.9     0.02574    0.002574
        1.38     -0.5887     0.04343          24      0.2578     0.02578
           2      0.7404     0.04343         100       5.501      0.5501
       2.204      0.9119     0.07464         160       8.163       1.403
       2.398      0.9922      0.1148         250       9.822       2.597
       5.301      -1.654     0.05869       2e+05      0.0222       0.003
