#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324        -1.5     0.04343        2.15     0.03162    0.003162
      0.5563      -1.295     0.04343         3.6     0.05069    0.005069
      0.6532      -1.341     0.04343         4.5     0.04558    0.004558
      0.7634      -1.502     0.04343         5.8     0.03149    0.003149
      0.8976       -1.36     0.04343         7.9     0.04363    0.004363
        1.38     -0.4679     0.04343          24      0.3405     0.03405
           2       0.908     0.04343         100       8.091      0.8091
       2.204       1.196     0.05142         160       15.69       1.857
       2.398       1.181      0.1426         250       15.16       4.978
       5.301      -1.403     0.05497       2e+05      0.0395       0.005
