#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.528     0.04343        2.15    0.002965   0.0002965
      0.5563      -2.007     0.04343         3.6    0.009838   0.0009838
      0.6532      -1.904     0.04343         4.5     0.01248    0.001248
      0.7634      -1.774     0.04343         5.8     0.01684    0.001684
      0.8976      -1.841     0.04343         7.9     0.01441    0.001441
        1.38     -0.6035     0.04343          24      0.2492     0.02492
           2      0.2753      0.1143         100       1.885      0.4963
       2.204      0.6745      0.1508         160       4.726       1.641
       2.398       1.027     0.07159         250       10.64       1.753
       2.544      0.9508     0.08897         350       8.928       1.829
       2.699      0.9507      0.1508         500       8.927         3.1
       5.301      -1.706     0.07936       2e+05      0.0197      0.0036
