#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
       1.204       7.301       7.301          16         -99       1e+07
       2.204      0.7225      0.7225         160       1.394       1.942
       2.398       1.119       1.119         250       5.334       3.908
       2.544        10.3        10.3         350         -99       1e+10
       2.699        10.3        10.3         500         -99       1e+10
       2.929        10.3        10.3         850   5.194e-42       1e+10
       3.064        10.3        10.3        1160         -99       1e+10
       5.301      -2.058      -2.058       2e+05     0.00276    0.002994
