#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.116     0.04343        2.15     0.07656    0.007656
      0.5563      -1.345     0.04343         3.6     0.04523    0.004523
      0.6532      -1.389     0.04343         4.5     0.04085    0.004085
      0.7634      -1.532     0.04343         5.8     0.02935    0.002935
      0.8976      -1.144     0.04343         7.9     0.07183    0.007183
       1.204     -0.8225     0.04343          16      0.1505     0.01505
        1.38     -0.7791     0.04343          24      0.1663     0.01663
           2      0.5697     0.04343         100       3.713      0.3713
       2.204      0.7527     0.06231         160       5.659       0.812
       2.398       0.714     0.09053         250       5.176       1.079
       5.301       -2.01      0.1079       2e+05    0.009766    0.002427
