#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.852     0.04343        2.15     0.01406    0.001406
      0.5563      -1.462     0.04343         3.6     0.03455    0.003455
      0.6532      -1.416     0.04343         4.5     0.03841    0.003841
      0.7634      -1.534     0.04343         5.8     0.02926    0.002926
      0.8976      -1.512     0.04343         7.9     0.03076    0.003076
       1.204     -0.5552     0.04343          16      0.2785     0.02785
        1.38     -0.8005     0.04343          24      0.1583     0.01583
           2      0.5169      0.0516         100       3.288      0.3907
       2.204       1.076     0.04343         160       11.91       1.191
       2.398       1.246     0.04343         250       17.61       1.761
       2.544       1.167     0.06248         350       14.68       2.111
       2.699      0.9848      0.0809         500       9.656       1.799
       5.301      -1.545     0.04343       2e+05      0.0285     0.00285
