#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.108     0.04343        2.15    0.007798   0.0007798
      0.5563      -2.029     0.04343         3.6    0.009348   0.0009348
      0.6532      -2.172     0.04343         4.5    0.006731   0.0006731
      0.7634      -2.127     0.04343         5.8    0.007458   0.0007458
      0.8976      -2.229     0.04343         7.9    0.005899   0.0005899
       1.204        -1.4     0.06469          16     0.03978    0.005925
        1.38      -1.287     0.08235          24     0.05162    0.009788
           2    0.005405      0.1159         100       1.013      0.2701
       2.204      0.4089      0.1471         160       2.564      0.8685
       5.301      -2.036       0.116       2e+05    0.009204    0.002459
