#      _xxWS        ftot       firac        fagn        fsfr
#
     -0.8132      0.3955   1.338e-05   1.164e-12      0.3955
     -0.8032      0.3132   1.651e-05   1.164e-12      0.3132
     -0.7932       0.231   2.069e-05   1.164e-12       0.231
     -0.7832      0.1488   2.589e-05   1.164e-12      0.1487
     -0.7732     0.06656   3.248e-05   1.164e-12     0.06652
     -0.7632   4.061e-05   4.063e-05   1.164e-12  -1.964e-08
     -0.7532   4.892e-05   4.894e-05   1.164e-12  -2.001e-08
     -0.7432   5.868e-05    5.87e-05   1.164e-12  -2.038e-08
     -0.7332   6.719e-05   6.721e-05   1.164e-12  -2.076e-08
     -0.7232   7.808e-05    7.81e-05   1.164e-12  -2.114e-08
     -0.7132   8.952e-05   8.955e-05   1.164e-12  -2.153e-08
     -0.7032   0.0001027   0.0001028   1.164e-12  -2.194e-08
     -0.6932   0.0001154   0.0001154   1.164e-12  -2.234e-08
     -0.6832   0.0001339   0.0001339   1.164e-12  -2.276e-08
     -0.6732   0.0001538   0.0001538   1.164e-12  -2.318e-08
     -0.6632   0.0001747   0.0001747   1.164e-12  -2.361e-08
     -0.6532   0.0001971   0.0001971   1.164e-12  -2.405e-08
     -0.6432   0.0002196   0.0002197   1.164e-12   -2.45e-08
     -0.6332   0.0002427   0.0002427   1.164e-12  -2.495e-08
     -0.6232   0.0002675   0.0002675   1.164e-12  -2.542e-08
     -0.6132   0.0002946   0.0002947   1.164e-12  -2.589e-08
     -0.6032    0.000327    0.000327   1.164e-12  -2.637e-08
     -0.5932   0.0003588   0.0003588   1.164e-12  -2.686e-08
     -0.5832    0.000395   0.0003951   1.164e-12  -2.736e-08
     -0.5732   0.0004382   0.0004383   1.164e-12  -2.787e-08
     -0.5632    0.000491   0.0004911   1.164e-12  -2.839e-08
     -0.5532   0.0005399   0.0005399   1.164e-12  -2.892e-08
     -0.5432    0.000594    0.000594   1.164e-12  -2.945e-08
     -0.5332   0.0006483   0.0006483   1.164e-12      -3e-08
     -0.5232   0.0007042   0.0007043   1.164e-12  -3.056e-08
     -0.5132   0.0007599   0.0007599   1.164e-12  -3.113e-08
     -0.5032   0.0008191   0.0008191   1.164e-12  -3.171e-08
     -0.4932   0.0008825   0.0008825   1.164e-12   -3.23e-08
     -0.4832   0.0009482   0.0009482   1.164e-12   -3.29e-08
     -0.4732    0.001018    0.001018   1.164e-12  -3.351e-08
     -0.4632    0.001093    0.001093   1.164e-12  -3.413e-08
     -0.4532    0.001171    0.001171   1.164e-12  -3.477e-08
     -0.4432    0.001244    0.001244   1.164e-12  -3.541e-08
     -0.4332    0.001325    0.001325   1.164e-12  -3.607e-08
     -0.4232    0.001411    0.001411   1.164e-12  -3.674e-08
     -0.4132    0.001498    0.001498   1.164e-12  -3.742e-08
     -0.4032     0.00159     0.00159   1.164e-12  -3.812e-08
     -0.3932    0.001689    0.001689   1.164e-12  -3.883e-08
     -0.3832    0.001802    0.001802   1.164e-12  -3.955e-08
     -0.3732    0.001916    0.001916   1.164e-12  -4.029e-08
     -0.3632    0.002034    0.002034   1.164e-12  -4.103e-08
     -0.3532    0.002162    0.002162   1.164e-12   -4.18e-08
     -0.3432    0.002289    0.002289   1.164e-12  -4.257e-08
     -0.3332    0.002421    0.002421   1.164e-12  -4.337e-08
     -0.3232    0.002554    0.002554   1.164e-12  -4.417e-08
     -0.3132    0.002705    0.002706   1.164e-12  -4.499e-08
     -0.3032    0.002949    0.002949   1.164e-12  -4.583e-08
     -0.2932    0.003152    0.003152   1.164e-12  -4.668e-08
     -0.2832    0.003406    0.003406   1.164e-12  -4.755e-08
     -0.2732    0.003761    0.003761   1.164e-12  -4.843e-08
     -0.2632    0.004153    0.004153   1.164e-12  -4.933e-08
     -0.2532    0.004561    0.004561   1.164e-12  -5.025e-08
     -0.2432    0.004979    0.004979   1.164e-12  -5.119e-08
     -0.2332    0.005454    0.005454   1.164e-12  -5.214e-08
     -0.2232    0.005984    0.005984   1.164e-12  -5.311e-08
     -0.2132    0.006536    0.006536   1.164e-12  -5.409e-08
     -0.2032    0.007115    0.007115   1.164e-12   -5.51e-08
     -0.1932    0.007722    0.007722   1.164e-12  -5.612e-08
     -0.1832    0.008313    0.008313   1.164e-12  -5.717e-08
     -0.1732    0.008766    0.008766   1.164e-12  -5.823e-08
     -0.1632    0.009351    0.009351   1.164e-12  -5.931e-08
     -0.1532    0.009894    0.009894   1.164e-12  -6.041e-08
     -0.1432     0.01029     0.01029   1.164e-12  -6.154e-08
     -0.1332     0.01068     0.01068   1.164e-12  -6.268e-08
     -0.1232      0.0111      0.0111   1.164e-12  -6.385e-08
     -0.1132     0.01154     0.01154   1.164e-12  -6.503e-08
     -0.1032     0.01196     0.01196   1.164e-12  -6.624e-08
    -0.09321     0.01232     0.01232   1.164e-12  -6.748e-08
    -0.08321     0.01271     0.01271   1.164e-12  -6.873e-08
