#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -0.956     0.04343        2.15      0.1107     0.01107
      0.5563      -1.015     0.04343         3.6     0.09656    0.009656
      0.6532      -1.197     0.04343         4.5      0.0636     0.00636
      0.7634      -1.214     0.04343         5.8     0.06114    0.006114
      0.8976      -1.395     0.04343         7.9     0.04025    0.004025
       1.204     -0.8938     0.04343          16      0.1277     0.01277
        1.38     -0.8938     0.04343          24      0.1277     0.01277
           2      0.4801     0.04982         100       3.021      0.3465
       2.204      0.6407      0.0846         160       4.373      0.8518
       2.398      0.8021     0.08473         250        6.34       1.237
       5.301      -1.516     0.09398       2e+05      0.0305      0.0066
