#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.636     0.04343        2.15     0.02312    0.002312
      0.5563      -1.714     0.04343         3.6     0.01934    0.001934
      0.6532      -1.812     0.04343         4.5     0.01543    0.001543
      0.7634      -1.845     0.04343         5.8     0.01428    0.001428
      0.8976       -1.81     0.04343         7.9     0.01549    0.001549
       1.204      -1.563     0.08613          16     0.02733     0.00542
        1.38      -1.296     0.04343          24     0.05058    0.005058
           2      0.3519      0.1251         100       2.248      0.6478
       2.204      0.4972      0.1943         160       3.142       1.406
       5.301      -2.186      0.1675       2e+05    0.006518    0.002514
