#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -3.088     0.04343        2.15   0.0008166   8.166e-05
      0.5563      -2.568     0.04343         3.6    0.002701   0.0002701
      0.6532      -2.373     0.04343         4.5    0.004238   0.0004238
      0.7634       -2.16     0.04343         5.8    0.006911   0.0006911
      0.8976      -2.102     0.04343         7.9    0.007912   0.0007912
        1.38      -1.083     0.04343          24     0.08266    0.008266
           2      0.1281      0.1056         100       1.343      0.3266
       2.204      0.7896     0.04844         160        6.16      0.6872
       2.398       1.113     0.04343         250       12.97       1.297
       2.544       1.047     0.07056         350       11.15       1.812
       2.699       1.017     0.07573         500        10.4       1.813
       2.929      0.4876      0.2038         850       3.073       1.442
       3.064      0.1845       0.155        1160       1.529      0.5458
       5.301      -1.533     0.04343       2e+05      0.0293     0.00293
