#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.684     0.04343        2.15      0.0207     0.00207
      0.5563      -1.507     0.04343         3.6     0.03111    0.003111
      0.6532       -1.64     0.04343         4.5     0.02293    0.002293
      0.7634      -1.695     0.04343         5.8     0.02019    0.002019
      0.8976      -1.816     0.04343         7.9     0.01529    0.001529
       1.204     -0.8901     0.04343          16      0.1288     0.01288
        1.38     -0.7916     0.04343          24      0.1616     0.01616
           2      0.2442      0.0842         100       1.755      0.3402
       2.204      0.6247      0.1027         160       4.214      0.9969
       5.301      -1.943     0.09666       2e+05     0.01139    0.002535
