#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.056     0.04343        2.15     0.00879    0.000879
      0.5563      -1.818     0.04343         3.6      0.0152     0.00152
      0.6532      -1.771     0.04343         4.5     0.01696    0.001696
      0.7634      -1.918     0.04343         5.8     0.01208    0.001208
      0.8976      -1.836     0.04343         7.9     0.01459    0.001459
       1.204       -0.87     0.04343          16      0.1349     0.01349
        1.38     -0.9618     0.04343          24      0.1092     0.01092
           2      0.6437     0.04343         100       4.403      0.4403
       2.204      0.8259     0.05211         160       6.697      0.8036
       2.398      0.7968     0.09525         250       6.264       1.374
       5.301      -1.587     0.04863       2e+05      0.0259      0.0029
