#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -2.08     0.04343        2.15    0.008318   0.0008318
      0.5563      -1.662     0.04343         3.6     0.02177    0.002177
      0.6532       -1.57     0.04343         4.5     0.02693    0.002693
      0.7634      -1.428     0.04343         5.8     0.03731    0.003731
      0.8976      -1.517     0.04343         7.9     0.03041    0.003041
        1.38     -0.5572     0.04343          24      0.2772     0.02772
           2      0.4822     0.09476         100       3.035      0.6623
       2.204      0.8754     0.09593         160       7.506       1.658
       2.398        1.17      0.1113         250       14.78       3.787
       2.699       1.231      0.1893         500       17.02       7.419
       2.929      0.6931      0.1353         850       4.933       1.537
       3.064      0.2134      0.1961        1160       1.635      0.7381
       5.301      -1.588     0.05218       2e+05      0.0258      0.0031
