#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.528     0.04343        2.15     0.02965    0.002965
      0.5563       -1.28     0.04343         3.6     0.05244    0.005244
      0.6532      -1.412     0.04343         4.5     0.03877    0.003877
      0.7634      -1.429     0.04343         5.8     0.03722    0.003722
      0.8976      -1.449     0.04343         7.9     0.03556    0.003556
       1.204     -0.4992     0.04343          16      0.3168     0.03168
        1.38     -0.3352     0.04343          24      0.4622     0.04622
           2        1.28     0.04343         100       19.05       1.905
       2.204       1.445     0.04343         160       27.84       2.784
       2.398       1.346     0.04343         250       22.18       2.218
       2.544       1.077      0.0767         350       11.94       2.109
       5.301      -1.137     0.04343       2e+05       0.073      0.0073
