#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.904     0.04343        2.15     0.01247    0.001247
      0.5563      -1.686     0.04343         3.6     0.02059    0.002059
      0.6532      -1.821     0.04343         4.5     0.01511    0.001511
      0.7634      -1.874     0.04343         5.8     0.01336    0.001336
      0.8976      -1.952     0.04343         7.9     0.01118    0.001118
       1.204      -1.053     0.04343          16     0.08841    0.008841
        1.38     -0.9034     0.04343          24      0.1249     0.01249
           2      0.3238      0.0861         100       2.108      0.4178
       2.204      0.4522      0.1355         160       2.833      0.8839
       2.398      0.8158      0.1472         250       6.543       2.218
       5.301      -2.099      0.1405       2e+05    0.007964    0.002577
