#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
       1.204       -1.27       -1.27          16   1.903e-10     0.02688
           2     0.03016     0.03016         100     0.02974      0.5211
       2.204      0.5838      0.5838         160   1.745e-05       1.918
       2.398        10.3        10.3         250         -99       1e+10
       2.544        10.3        10.3         350         -99       1e+10
       2.699        10.3        10.3         500         -99       1e+10
       2.929        10.3        10.3         850   5.194e-42       1e+10
       3.064      0.2307      0.2307        1160    2.13e-10      0.8505
       5.301       -2.21       -2.21       2e+05   0.0003442    0.002912
