#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.108     0.04343        2.15     0.07798    0.007798
      0.5563      -1.317     0.04343         3.6     0.04825    0.004825
      0.6532      -1.367     0.04343         4.5     0.04291    0.004291
      0.7634       -1.49     0.04343         5.8     0.03234    0.003234
      0.8976      -1.081     0.04343         7.9     0.08291    0.008291
       1.204     -0.8108     0.04343          16      0.1546     0.01546
        1.38     -0.7755     0.04343          24      0.1677     0.01677
           2      0.5858     0.04343         100       3.853      0.3853
       2.204      0.8287     0.05594         160       6.741      0.8683
       2.398      0.7614       0.108         250       5.773       1.436
