#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.956     0.04343        2.15     0.01107    0.001107
      0.5563      -1.825     0.04343         3.6     0.01497    0.001497
      0.6532      -1.945     0.04343         4.5     0.01134    0.001134
      0.7634      -2.068     0.04343         5.8    0.008558   0.0008558
      0.8976      -2.121     0.04343         7.9    0.007571   0.0007571
       1.204      -1.368     0.08046          16     0.04284    0.007937
        1.38      -1.344     0.04343          24     0.04527    0.004527
           2      0.1382      0.1357         100       1.375      0.4296
       2.204      0.4578      0.1215         160        2.87      0.8029
       2.398      0.6649      0.1927         250       4.623       2.051
