#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.604     0.04343        2.15     0.02489    0.002489
      0.5563       -1.52     0.04343         3.6     0.03022    0.003022
      0.6532      -1.635     0.04343         4.5     0.02319    0.002319
      0.7634      -1.699     0.04343         5.8     0.01999    0.001999
      0.8976      -1.763     0.04343         7.9     0.01726    0.001726
       1.204      -1.093     0.04343          16     0.08076    0.008076
        1.38     -0.8901     0.04343          24      0.1288     0.01288
           2      0.5012     0.05154         100       3.171      0.3763
       2.204      0.7423     0.07235         160       5.525      0.9203
       2.398      0.8187     0.07603         250       6.587       1.153
       5.301      -1.929      0.1002       2e+05     0.01178    0.002717
