#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.056     0.04343        2.15     0.00879    0.000879
      0.5563      -1.856     0.04343         3.6     0.01392    0.001392
      0.6532      -1.929     0.04343         4.5     0.01178    0.001178
      0.7634      -2.102     0.04343         5.8    0.007909   0.0007909
      0.8976      -2.053     0.04343         7.9    0.008844   0.0008844
       1.204      -1.136     0.04343          16     0.07307    0.007307
        1.38      -1.141     0.04343          24     0.07231    0.007231
           2     -0.1249      0.1968         100        0.75      0.3399
       2.204      0.2788      0.1867         160         1.9      0.8171
       5.301      -2.224      0.2118       2e+05    0.005974    0.002914
