#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.192     0.04343        2.15    0.006427   0.0006427
      0.5563      -1.903     0.04343         3.6     0.01249    0.001249
      0.6532      -1.862     0.04343         4.5     0.01373    0.001373
      0.7634       -1.88     0.04343         5.8     0.01318    0.001318
      0.8976      -1.959     0.04343         7.9     0.01099    0.001099
       1.204      -1.583      0.1067          16      0.0261    0.006412
        1.38     -0.8312     0.04343          24      0.1475     0.01475
           2      0.2139     0.09357         100       1.636      0.3526
       2.204       0.373      0.1521         160       2.361      0.8269
       2.398      0.5646      0.1776         250       3.669         1.5
