#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
       1.204       -1.43       -1.43          16     0.01565     0.01074
           2   -0.008273   -0.008273         100      0.3044      0.3384
       2.204      0.3083      0.3083         160      0.7106      0.6615
       2.398        10.3        10.3         250         -99       1e+10
       2.544        10.3        10.3         350         -99       1e+10
       2.699        10.3        10.3         500         -99       1e+10
       2.929        10.3        10.3         850         -99       1e+10
       3.064        10.3        10.3        1160         -99       1e+10
       5.301      -2.042      -2.042       2e+05    0.003791    0.002648
