#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.58     0.04343        2.15      0.0263     0.00263
      0.5563      -1.661     0.04343         3.6     0.02181    0.002181
      0.6532      -1.811     0.04343         4.5     0.01546    0.001546
      0.7634      -1.625     0.04343         5.8     0.02373    0.002373
      0.8976      -1.911     0.04343         7.9     0.01227    0.001227
        1.38     -0.9834     0.04343          24      0.1039     0.01039
           2      0.0894      0.1178         100       1.229      0.3334
       2.204      0.3495      0.1697         160       2.236      0.8738
       2.398      0.8874      0.1428         250       7.716       2.537
       5.301      -1.993      0.1199       2e+05     0.01017    0.002807
