#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.252     0.04343        2.15    0.005598   0.0005598
      0.5563      -1.927     0.04343         3.6     0.01184    0.001184
      0.6532      -1.903     0.04343         4.5     0.01251    0.001251
      0.7634      -1.954     0.04343         5.8     0.01111    0.001111
      0.8976      -1.944     0.04343         7.9     0.01138    0.001138
        1.38      -1.306     0.05439          24     0.04938    0.006184
           2      0.1359      0.1271         100       1.367      0.4001
       2.204      0.4011      0.1397         160       2.518      0.8099
       2.398      0.8254     0.08298         250       6.689       1.278
       2.544      0.8208      0.1978         350       6.619       3.015
