#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.224     0.04343        2.15     0.00597    0.000597
      0.5563      -1.927     0.04343         3.6     0.01184    0.001184
      0.6532      -1.838     0.04343         4.5     0.01452    0.001452
      0.7634      -1.741     0.04343         5.8     0.01816    0.001816
      0.8976      -1.894     0.04343         7.9     0.01275    0.001275
        1.38     -0.6251     0.04343          24      0.2371     0.02371
           2      0.1706      0.1099         100       1.481      0.3747
       2.204      0.2943      0.2046         160       1.969      0.9279
       2.398      0.7656     0.09443         250       5.828       1.267
       5.301      -1.973       0.108       2e+05     0.01065    0.002649
