#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324        -2.5     0.04343        2.15    0.003162   0.0003162
      0.5563      -2.062     0.04343         3.6    0.008667   0.0008667
      0.6532      -1.956     0.04343         4.5     0.01106    0.001106
      0.7634      -1.859     0.04343         5.8     0.01384    0.001384
      0.8976      -1.909     0.04343         7.9     0.01232    0.001232
       1.204      -1.536      0.1274          16     0.02914    0.008551
        1.38     -0.6659     0.04343          24      0.2158     0.02158
           2       0.398     0.06918         100         2.5      0.3983
       2.204      0.8105     0.09764         160       6.464       1.453
       2.398       1.139      0.1122         250       13.79       3.563
       5.301      -1.942     0.09799       2e+05     0.01143    0.002579
