#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.284     0.04343        2.15      0.0052     0.00052
      0.5563       -2.13     0.04343         3.6    0.007412   0.0007412
      0.6532      -2.171     0.04343         4.5    0.006742   0.0006742
      0.7634      -2.261     0.04343         5.8    0.005486   0.0005486
      0.8976       -2.25     0.04343         7.9     0.00562    0.000562
       1.204      -1.477      0.1166          16     0.03334    0.008955
        1.38      -1.407     0.06131          24     0.03913    0.005524
           2   -0.008493      0.1594         100      0.9806      0.3599
       2.204      0.3303      0.1471         160       2.139      0.7247
       2.398      0.5767      0.1387         250       3.773       1.205
       5.301       -2.06      0.1397       2e+05    0.008712    0.002803
