#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.532     0.04343        2.15     0.02938    0.002938
      0.5563      -1.617     0.04343         3.6     0.02413    0.002413
      0.6532       -1.73     0.04343         4.5     0.01863    0.001863
      0.7634      -1.679     0.04343         5.8     0.02096    0.002096
      0.8976      -1.634     0.04343         7.9     0.02323    0.002323
       1.204      -1.105     0.04343          16     0.07854    0.007854
        1.38     -0.9201     0.04343          24      0.1202     0.01202
           2      0.6074     0.04594         100       4.049      0.4283
       2.204       0.823     0.05375         160       6.653      0.8235
       2.398      0.8968     0.05991         250       7.885       1.088
       2.544      0.6888      0.1387         350       4.884        1.56
       5.301      -1.907     0.09323       2e+05      0.0124    0.002662
