#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.476     0.04343        2.15     0.03342    0.003342
      0.5563       -1.58     0.04343         3.6     0.02628    0.002628
      0.6532      -1.635     0.04343         4.5     0.02315    0.002315
      0.7634      -1.729     0.04343         5.8     0.01868    0.001868
      0.8976      -1.425     0.04343         7.9     0.03756    0.003756
       1.204     -0.9296     0.04343          16      0.1176     0.01176
        1.38      -0.751     0.04343          24      0.1774     0.01774
           2      0.4896     0.05035         100       3.088      0.3579
       2.204      0.6567     0.08114         160       4.537      0.8476
       2.398      0.4576      0.2022         250       2.868       1.335
       5.301        -1.9     0.08817       2e+05     0.01258    0.002554
