#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.056     0.04343        2.15     0.00879    0.000879
      0.5563      -1.792     0.04343         3.6     0.01614    0.001614
      0.6532      -1.803     0.04343         4.5     0.01573    0.001573
      0.7634      -1.891     0.04343         5.8     0.01284    0.001284
      0.8976      -1.889     0.04343         7.9      0.0129     0.00129
       1.204      -1.156     0.07109          16     0.06989     0.01144
        1.38      -1.186     0.04343          24      0.0651     0.00651
           2     -0.1344      0.1918         100      0.7338       0.324
       2.204      0.2474      0.1766         160       1.768      0.7187
       5.301      -1.949       0.102       2e+05     0.01124    0.002639
