#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.396     0.04343        2.15     0.04018    0.004018
      0.5563      -1.585     0.04343         3.6       0.026      0.0026
      0.6532      -1.637     0.04343         4.5     0.02309    0.002309
      0.7634      -1.734     0.04343         5.8     0.01847    0.001847
      0.8976      -1.448     0.04343         7.9     0.03565    0.003565
       1.204      -1.065     0.04343          16     0.08608    0.008608
        1.38      -1.006     0.04343          24     0.09858    0.009858
           2      0.3922      0.0719         100       2.467      0.4084
       2.204      0.6114     0.08313         160       4.087      0.7824
       2.398      0.7626      0.1219         250       5.789       1.625
       2.544      0.4912      0.2164         350       3.099       1.545
       5.301      -2.048      0.1223       2e+05    0.008957    0.002523
