#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.276     0.04343        2.15    0.005297   0.0005297
      0.5563      -1.828     0.04343         3.6     0.01485    0.001485
      0.6532      -1.731     0.04343         4.5     0.01859    0.001859
      0.7634       -1.64     0.04343         5.8     0.02292    0.002292
      0.8976      -1.685     0.04343         7.9     0.02066    0.002066
        1.38     -0.9743     0.04343          24      0.1061     0.01061
           2       0.244      0.1269         100       1.754      0.5126
       2.398      0.6292      0.1251         250       4.258       1.227
       2.544      0.6768      0.1602         350       4.751       1.753
       5.301      -1.845       0.082       2e+05      0.0143      0.0027
