#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -3.012     0.04343        2.15   0.0009727   9.727e-05
      0.5563      -2.171     0.04343         3.6    0.006749   0.0006749
      0.6532      -1.983     0.04343         4.5      0.0104     0.00104
      0.7634      -1.837     0.04343         5.8     0.01457    0.001457
      0.8976      -1.628     0.04343         7.9     0.02356    0.002356
        1.38     -0.8854     0.04343          24      0.1302     0.01302
           2      0.5033     0.06913         100       3.187      0.5073
       2.204       0.906      0.1917         160       8.055       3.556
       2.398       1.187     0.09338         250       15.39       3.309
       2.544       1.252      0.2125         350       17.87       8.742
       2.929      0.7252      0.1583         850       5.312       1.936
       5.301      -1.541     0.04675       2e+05      0.0288      0.0031
