#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.416     0.04343        2.15     0.03837    0.003837
      0.5563      -1.183     0.04343         3.6     0.06567    0.006567
      0.6532      -1.189     0.04343         4.5     0.06474    0.006474
      0.7634      -1.318     0.04343         5.8     0.04807    0.004807
      0.8976      -1.358     0.04343         7.9     0.04381    0.004381
       1.204     -0.6033     0.04343          16      0.2493     0.02493
        1.38     -0.7326     0.04343          24      0.1851     0.01851
           2      0.4687     0.05016         100       2.942      0.3398
       2.204       0.909     0.04435         160       8.109       0.828
       2.398       1.123     0.05362         250       13.28        1.64
       2.544       1.059     0.09334         350       11.45        2.46
       2.699      0.8043      0.2058         500       6.372        3.02
       5.301      -1.466      0.0927       2e+05      0.0342      0.0073
