#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.416     0.04343        2.15     0.03837    0.003837
      0.5563      -1.345     0.04343         3.6     0.04517    0.004517
      0.6532      -1.524     0.04343         4.5     0.02994    0.002994
      0.7634      -1.466     0.04343         5.8     0.03421    0.003421
      0.8976      -1.569     0.04343         7.9     0.02696    0.002696
       1.204     -0.5473     0.04343          16      0.2836     0.02836
        1.38     -0.5183     0.04343          24      0.3032     0.03032
           2      0.6469     0.04343         100       4.435      0.4435
       2.204      0.9848     0.04343         160       9.657      0.9657
       2.398      0.9692     0.04343         250       9.315      0.9315
       2.544      0.8707     0.07489         350       7.426        1.28
       2.699      0.6928      0.1423         500        4.93       1.615
       5.301      -1.542      0.0802       2e+05      0.0287      0.0053
