#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.276     0.04343        2.15    0.005297   0.0005297
      0.5563      -1.947     0.04343         3.6      0.0113     0.00113
      0.6532      -1.881     0.04343         4.5     0.01315    0.001315
      0.7634      -1.923     0.04343         5.8     0.01194    0.001194
      0.8976       -1.97     0.04343         7.9     0.01071    0.001071
        1.38      -1.078     0.04343          24     0.08356    0.008356
           2       0.362     0.07299         100       2.301      0.3868
       2.204      0.5118      0.1117         160        3.25      0.8359
       2.398      0.7396     0.07771         250       5.491      0.9825
       5.301      -2.138      0.1584       2e+05    0.007276    0.002653
