#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.22     0.04343        2.15     0.06026    0.006026
      0.5563      -1.558     0.04343         3.6     0.02768    0.002768
      0.6532      -1.586     0.04343         4.5     0.02596    0.002596
      0.7634      -1.649     0.04343         5.8     0.02242    0.002242
      0.8976      -1.346     0.04343         7.9     0.04508    0.004508
        1.38     -0.8658     0.04343          24      0.1362     0.01362
           2      0.6939     0.04343         100       4.942      0.4942
       2.204       0.508      0.1471         160       3.221       1.091
       2.398      0.7514      0.1708         250       5.641       2.219
       5.301      -1.708     0.06855       2e+05     0.01957    0.003089
