#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.62     0.04343        2.15     0.02399    0.002399
      0.5563      -1.189     0.04343         3.6     0.06472    0.006472
      0.6532      -1.001     0.04343         4.5     0.09968    0.009968
      0.7634     -0.7455     0.04343         5.8      0.1797     0.01797
      0.8976     -0.5079     0.04343         7.9      0.3105     0.03105
       1.204     -0.1757     0.04343          16      0.6673     0.06673
        1.38      0.1569     0.04343          24       1.435      0.1435
           2       1.088     0.04343         100       12.24       1.224
       2.204       1.391     0.04343         160        24.6        2.46
       2.398        1.47     0.04343         250       29.53       2.953
       2.544       1.226     0.08089         350       16.85       3.138
       2.699       1.379     0.04343         500       23.93       2.393
       2.929      0.7154      0.1139         850       5.192       1.362
       5.301      -1.105     0.04343       2e+05      0.0786     0.00786
