#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.152     0.04343        2.15     0.07047    0.007047
      0.5563      -1.183     0.04343         3.6     0.06555    0.006555
      0.6532      -1.338     0.04343         4.5     0.04592    0.004592
      0.7634      -1.446     0.04343         5.8     0.03579    0.003579
      0.8976       -1.56     0.04343         7.9     0.02755    0.002755
       1.204     -0.8986     0.04343          16      0.1263     0.01263
        1.38     -0.7908     0.04343          24      0.1619     0.01619
           2      0.2138      0.1266         100       1.636      0.4771
       2.204      0.4683      0.1555         160        2.94       1.053
       2.398       1.012      0.1321         250       10.29       3.129
