#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.748     0.04343        2.15     0.01786    0.001786
      0.5563      -1.719     0.04343         3.6     0.01912    0.001912
      0.6532      -1.864     0.04343         4.5     0.01367    0.001367
      0.7634      -1.769     0.04343         5.8     0.01702    0.001702
      0.8976       -1.88     0.04343         7.9     0.01319    0.001319
       1.204      -1.095     0.05379          16     0.08033    0.009949
        1.38      -1.121     0.04396          24     0.07577     0.00767
           2      0.1887      0.1513         100       1.544       0.538
       2.204       0.838      0.1411         160       6.886       2.238
       5.301      -2.134      0.1535       2e+05    0.007353    0.002599
