#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -0.688     0.04343        2.15      0.2051     0.02051
      0.5563     -0.9076     0.04343         3.6      0.1237     0.01237
      0.6532      -1.058     0.04343         4.5     0.08741    0.008741
      0.7634       -1.11     0.04343         5.8     0.07756    0.007756
      0.8976      -1.263     0.04343         7.9     0.05454    0.005454
       1.204     -0.7943     0.04343          16      0.1606     0.01606
        1.38      -0.776     0.04343          24      0.1675     0.01675
           2      0.3865     0.06792         100       2.435      0.3809
       2.204      0.9312     0.04343         160       8.534      0.8534
       2.398      0.9295     0.06646         250       8.501       1.301
       5.301      -1.859     0.07831       2e+05     0.01382    0.002492
