#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.136     0.04343        2.15     0.07311    0.007311
      0.5563      -1.024     0.04343         3.6     0.09471    0.009471
      0.6532      -1.138     0.04343         4.5     0.07286    0.007286
      0.7634      -1.281     0.04343         5.8     0.05233    0.005233
      0.8976      -1.384     0.04343         7.9     0.04131    0.004131
       1.204     -0.9855     0.04343          16      0.1034     0.01034
        1.38     -0.8523     0.04343          24      0.1405     0.01405
           2      0.1756      0.1012         100       1.498      0.3493
       2.204      0.5666      0.1124         160       3.687      0.9538
       5.301      -1.827     0.07673       2e+05     0.01488    0.002629
