#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.7634      -2.965      -2.965         5.8    0.000468    0.000308
           2     0.04533     0.04533         100      0.2938      0.4081
       2.204       10.38       10.38         160      -117.8    1.19e+10
       2.398        10.3        10.3         250         -99       1e+10
       2.544        10.3        10.3         350         -99       1e+10
       2.699        10.3        10.3         500         -99       1e+10
       2.929        10.3        10.3         850         -99       1e+10
       3.064        10.3        10.3        1160         -99       1e+10
       5.301      -2.287      -2.287       2e+05   6.261e-05    0.002551
