#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.208     0.04343        2.15     0.06194    0.006194
      0.5563      -1.109     0.04343         3.6     0.07777    0.007777
      0.6532      -1.245     0.04343         4.5     0.05688    0.005688
      0.7634      -1.313     0.04343         5.8     0.04863    0.004863
      0.8976      -1.371     0.04343         7.9     0.04252    0.004252
       1.204     -0.4552     0.04343          16      0.3506     0.03506
        1.38     -0.3715     0.04343          24      0.4251     0.04251
           2      0.6362     0.04343         100       4.327      0.4327
       2.204       1.003     0.04343         160       10.07       1.007
       2.398        1.14     0.04343         250        13.8        1.38
       2.544      0.9037      0.1348         350       8.012       2.486
       5.301      -1.606     0.04903       2e+05      0.0248      0.0028
