#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.996     0.04343        2.15     0.01009    0.001009
      0.5563      -1.839     0.04343         3.6     0.01448    0.001448
      0.6532      -1.983     0.04343         4.5     0.01041    0.001041
      0.7634      -2.115     0.04343         5.8    0.007673   0.0007673
      0.8976      -2.087     0.04343         7.9    0.008178   0.0008178
       1.204        -1.2     0.04343          16     0.06308    0.006308
        1.38      -1.048     0.04343          24     0.08959    0.008959
           2      0.1088       0.153         100       1.285      0.4528
       2.204      0.2009      0.1998         160       1.588      0.7308
       5.301      -2.276      0.2042       2e+05    0.005297     0.00249
