#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
           2      0.1487      0.1487         100      0.5327      0.4378
       2.204      0.3318      0.3318         160    -0.02853       1.088
       2.398        10.3        10.3         250         -99       1e+10
       2.544        10.3        10.3         350         -99       1e+10
       2.699        10.3        10.3         500         -99       1e+10
       2.929        10.3        10.3         850         -99       1e+10
       3.064        10.3        10.3        1160         -99       1e+10
       5.301      -2.334      -2.334       2e+05  -0.0002864    0.002462
