#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.368     0.04343        2.15    0.004285   0.0004285
      0.5563      -2.114     0.04343         3.6    0.007699   0.0007699
      0.6532      -2.002     0.04343         4.5    0.009948   0.0009948
      0.7634      -1.854     0.04343         5.8     0.01398    0.001398
      0.8976      -1.561     0.04343         7.9     0.02749    0.002749
       1.204      -1.243     0.04524          16     0.05713    0.005951
        1.38     -0.9666     0.04343          24       0.108      0.0108
           2      0.3104      0.0727         100       2.043      0.3421
       2.204      0.5235      0.1104         160       3.338      0.8484
       2.398      0.4677      0.2113         250       2.935       1.428
       5.301       -1.96     0.09711       2e+05     0.01097    0.002453
