#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.376     0.04343        2.15     0.04207    0.004207
      0.5563      -1.404     0.04343         3.6     0.03943    0.003943
      0.6532      -1.399     0.04343         4.5     0.03994    0.003994
      0.7634      -1.437     0.04343         5.8     0.03653    0.003653
      0.8976     -0.9987     0.04343         7.9      0.1003     0.01003
       1.204     -0.6192     0.04343          16      0.2403     0.02403
        1.38     -0.5567     0.04343          24      0.2775     0.02775
           2      0.9982     0.05134         100       9.958       1.177
       2.204       1.121      0.1576         160       13.22       4.799
       2.398      0.9908       0.185         250       9.791       4.172
       5.301      -1.243     0.04343       2e+05      0.0572     0.00572
